date,views
2042-03-19,5802
2042-03-20,7073
2042-03-21,5007
2042-03-22,7530
2042-03-23,6966
2042-03-24,6619
2042-03-25,396
2042-03-26,2981
2042-03-27,4399
2042-03-28,9708
2042-03-29,3396
2042-03-30,2040
2042-03-31,8298
2042-04-01,8981
2042-04-02,9823
2042-04-03,4762
2042-04-04,1966
2042-04-05,9995
2042-04-06,3624
2042-04-07,2415
2042-04-08,2788
2042-04-09,2127
2042-04-10,9884
2042-04-11,3200
2042-04-12,6233
2042-04-13,271
2042-04-14,8516
2042-04-15,3870
2042-04-16,484
2042-04-17,6893
2042-04-18,197
2042-04-19,7581
2042-04-20,7188
2042-04-21,735
2042-04-22,3196
2042-04-23,8675
2042-04-24,492
2042-04-25,4769
2042-04-26,9457
2042-04-27,206
2042-04-28,3998
2042-04-29,6820
2042-04-30,8319
2042-05-01,517
2042-05-02,7936
2042-05-03,2626
2042-05-04,7997
2042-05-05,5427
2042-05-06,9417
2042-05-07,2272
2042-05-08,8139
2042-05-09,309
2042-05-10,4182
2042-05-11,4480
2042-05-12,1537
2042-05-13,1783
2042-05-14,1267
2042-05-15,7928
2042-05-16,2724
2042-05-17,6309
2042-05-18,1435
2042-05-19,3749
2042-05-20,4586
2042-05-21,4188
2042-05-22,2968
2042-05-23,9544
2042-05-24,2292
2042-05-25,7784
2042-05-26,6300
2042-05-27,5926
2042-05-28,6515
2042-05-29,4046
2042-05-30,3818
2042-05-31,3652
2042-06-01,6408
2042-06-02,90
2042-06-03,1481
2042-06-04,3283
2042-06-05,9823
2042-06-06,8071
2042-06-07,7034
2042-06-08,204
2042-06-09,1309
2042-06-10,8970
2042-06-11,5075
2042-06-12,4795
2042-06-13,6768
2042-06-14,1932
2042-06-15,1143
2042-06-16,5792
2042-06-17,1045
2042-06-18,3941
2042-06-19,381
2042-06-20,6331
2042-06-21,8508
2042-06-22,943
2042-06-23,3522
2042-06-24,9299
2042-06-25,484
2042-06-26,4091
2042-06-27,4521
2042-06-28,2631
2042-06-29,1013
2042-06-30,2075
2042-07-01,4088
2042-07-02,3901
2042-07-03,5292
2042-07-04,4951
2042-07-05,1836
2042-07-06,9676
2042-07-07,8722
2042-07-08,7567
2042-07-09,1869
2042-07-10,9596
2042-07-11,397
2042-07-12,1940
2042-07-13,2617
2042-07-14,2022
2042-07-15,8507
2042-07-16,1467
2042-07-17,4272
2042-07-18,8802
2042-07-19,4258
2042-07-20,7810
2042-07-21,1176
2042-07-22,8501
2042-07-23,1046
2042-07-24,2765
2042-07-25,8728
2042-07-26,5492
2042-07-27,2798
2042-07-28,380
2042-07-29,3747
2042-07-30,766
2042-07-31,4231
2042-08-01,6087
2042-08-02,6272
2042-08-03,8337
2042-08-04,2059
2042-08-05,4852
2042-08-06,6498
2042-08-07,8873
2042-08-08,9783
2042-08-09,4788
2042-08-10,6822
2042-08-11,9017
2042-08-12,2600
2042-08-13,3220
2042-08-14,98
2042-08-15,865
2042-08-16,4876
2042-08-17,5403
2042-08-18,7124
2042-08-19,790
2042-08-20,1242
2042-08-21,7076
2042-08-22,7676
2042-08-23,4497
2042-08-24,2958
2042-08-25,9630
2042-08-26,1203
2042-08-27,8734
2042-08-28,4998
2042-08-29,8171
2042-08-30,5347
2042-08-31,274
2042-09-01,943
2042-09-02,5385
2042-09-03,7243
2042-09-04,9629
2042-09-05,5309
2042-09-06,7739
2042-09-07,8893
2042-09-08,7371
2042-09-09,9592
2042-09-10,7648
2042-09-11,9160
2042-09-12,9065
2042-09-13,3529
2042-09-14,9235
2042-09-15,864
2042-09-16,2780
2042-09-17,2091
2042-09-18,528
2042-09-19,3386
2042-09-20,9150
2042-09-21,2844
2042-09-22,1021
2042-09-23,1590
2042-09-24,3857
2042-09-25,6979
2042-09-26,6909
2042-09-27,7251
2042-09-28,7273
2042-09-29,8538
2042-09-30,9427
2042-10-01,7251
2042-10-02,8027
2042-10-03,5483
2042-10-04,3643
2042-10-05,9973
2042-10-06,7126
2042-10-07,5097
2042-10-08,8921
2042-10-09,3566
2042-10-10,6511
2042-10-11,6769
2042-10-12,7048
2042-10-13,7451
2042-10-14,1815
2042-10-15,8525
2042-10-16,6936
2042-10-17,672
2042-10-18,4268
2042-10-19,2394
2042-10-20,2145
2042-10-21,8531
2042-10-22,1987
2042-10-23,2776
2042-10-24,7574
2042-10-25,2934
2042-10-26,9859
2042-10-27,3418
2042-10-28,6144
2042-10-29,4347
2042-10-30,5841
2042-10-31,7811
2042-11-01,1285
2042-11-02,5743
2042-11-03,8776
2042-11-04,3666
2042-11-05,3501
2042-11-06,1065
2042-11-07,4817
2042-11-08,3601
2042-11-09,6485
2042-11-10,3669
2042-11-11,6144
2042-11-12,446
2042-11-13,2882
2042-11-14,9510
2042-11-15,7048
2042-11-16,3444
2042-11-17,8425
2042-11-18,2655
2042-11-19,3469
2042-11-20,8488
2042-11-21,9728
2042-11-22,6216
2042-11-23,5643
2042-11-24,7704
2042-11-25,1317
2042-11-26,9172
2042-11-27,5557
2042-11-28,9796
2042-11-29,2386
2042-11-30,7813
2042-12-01,5749
2042-12-02,999
2042-12-03,4480
2042-12-04,6988
2042-12-05,9930
2042-12-06,3228
2042-12-07,4982
2042-12-08,1823
2042-12-09,2243
2042-12-10,3239
2042-12-11,3745
2042-12-12,1251
2042-12-13,8849
2042-12-14,6683
2042-12-15,2552
2042-12-16,5499
2042-12-17,4893
2042-12-18,4130
2042-12-19,697
2042-12-20,9564
2042-12-21,3632
2042-12-22,8475
2042-12-23,2180
2042-12-24,4836
2042-12-25,8089
2042-12-26,1843
2042-12-27,283
2042-12-28,889
2042-12-29,1893
2042-12-30,4996
2042-12-31,379
2043-01-01,6430
2043-01-02,8878
2043-01-03,946
2043-01-04,7586
2043-01-05,2999
2043-01-06,3481
2043-01-07,1182
2043-01-08,9589
2043-01-09,6583
2043-01-10,2945
2043-01-11,7786
2043-01-12,5359
2043-01-13,2603
2043-01-14,1885
2043-01-15,5043
2043-01-16,809
2043-01-17,2968
2043-01-18,2450
2043-01-19,6590
2043-01-20,3587
2043-01-21,6407
2043-01-22,9210
2043-01-23,2933
2043-01-24,3700
2043-01-25,6447
2043-01-26,3461
2043-01-27,3219
2043-01-28,1198
2043-01-29,7073
2043-01-30,7983
2043-01-31,8763
2043-02-01,7183
2043-02-02,7933
2043-02-03,492
2043-02-04,7128
2043-02-05,7768
2043-02-06,6310
2043-02-07,1063
2043-02-08,3901
2043-02-09,801
2043-02-10,2293
2043-02-11,1155
2043-02-12,5110
2043-02-13,1486
2043-02-14,925
2043-02-15,1375
2043-02-16,7525
2043-02-17,8562
2043-02-18,2932
2043-02-19,57
2043-02-20,9258
2043-02-21,3220
2043-02-22,4499
2043-02-23,3169
2043-02-24,8939
2043-02-25,2229
2043-02-26,8651
2043-02-27,1323
2043-02-28,1995
2043-03-01,1981
2043-03-02,9366
2043-03-03,1909
2043-03-04,364
2043-03-05,8028
2043-03-06,6054
2043-03-07,1311
2043-03-08,5283
2043-03-09,3088
2043-03-10,7216
2043-03-11,7637
2043-03-12,3035
2043-03-13,4898
2043-03-14,9206
2043-03-15,6548
2043-03-16,5569
2043-03-17,4907
2043-03-18,2157
2043-03-19,6714
2043-03-20,6695
2043-03-21,1327
2043-03-22,5022
2043-03-23,756
2043-03-24,7549
2043-03-25,1433
2043-03-26,7465
2043-03-27,5860
2043-03-28,7775
2043-03-29,7102
2043-03-30,1482
2043-03-31,4631
2043-04-01,5904
2043-04-02,3446
2043-04-03,9633
2043-04-04,7199
2043-04-05,1370
2043-04-06,314
2043-04-07,5159
2043-04-08,8942
2043-04-09,7492
2043-04-10,1025
2043-04-11,5312
2043-04-12,6505
2043-04-13,7014
2043-04-14,100
2043-04-15,1896
2043-04-16,644
2043-04-17,9046
2043-04-18,2775
2043-04-19,1352
2043-04-20,9260
2043-04-21,3473
2043-04-22,364
2043-04-23,3575
2043-04-24,9100
2043-04-25,398
2043-04-26,4038
2043-04-27,4822
2043-04-28,3713
2043-04-29,9479
2043-04-30,5704
2043-05-01,7100
2043-05-02,7750
2043-05-03,2318
2043-05-04,5566
2043-05-05,7018
2043-05-06,7048
2043-05-07,6871
2043-05-08,7665
2043-05-09,3158
2043-05-10,7943
2043-05-11,5452
2043-05-12,5420
2043-05-13,9554
2043-05-14,7592
2043-05-15,7378
2043-05-16,2926
2043-05-17,2598
2043-05-18,2599
2043-05-19,375
2043-05-20,1064
2043-05-21,9521
2043-05-22,802
2043-05-23,7148
2043-05-24,3396
2043-05-25,2167
2043-05-26,8329
2043-05-27,8640
2043-05-28,3143
2043-05-29,701
2043-05-30,6022
2043-05-31,6311
2043-06-01,7182
2043-06-02,8461
2043-06-03,8717
2043-06-04,9660
2043-06-05,8140
2043-06-06,4952
2043-06-07,4412
2043-06-08,9070
2043-06-09,1486
2043-06-10,1023
2043-06-11,5494
2043-06-12,8264
2043-06-13,7235
2043-06-14,9505
2043-06-15,9927
2043-06-16,8064
2043-06-17,8338
2043-06-18,6234
2043-06-19,1088
2043-06-20,5519
2043-06-21,2706
2043-06-22,830
2043-06-23,2050
2043-06-24,5459
2043-06-25,5928
2043-06-26,6901
2043-06-27,343
2043-06-28,1823
2043-06-29,4965
2043-06-30,8123
2043-07-01,5240
2043-07-02,2581
2043-07-03,9316
2043-07-04,2247
2043-07-05,3694
2043-07-06,9582
2043-07-07,7375
2043-07-08,3521
2043-07-09,7804
2043-07-10,5135
2043-07-11,5305
2043-07-12,366
2043-07-13,3021
2043-07-14,9985
2043-07-15,6408
2043-07-16,832
2043-07-17,7744
2043-07-18,9753
2043-07-19,6408
2043-07-20,8039
2043-07-21,8925
2043-07-22,4754
2043-07-23,382
2043-07-24,7715
2043-07-25,3557
2043-07-26,8802
2043-07-27,6824
2043-07-28,872
2043-07-29,5288
2043-07-30,1116
2043-07-31,511
2043-08-01,6466
2043-08-02,3151
2043-08-03,8001
2043-08-04,9746
2043-08-05,7431
2043-08-06,8225
2043-08-07,1460
2043-08-08,9971
2043-08-09,3897
2043-08-10,8931
2043-08-11,4533
2043-08-12,8707
2043-08-13,2837
2043-08-14,4884
2043-08-15,522
2043-08-16,9932
2043-08-17,7799
2043-08-18,5741
2043-08-19,576
2043-08-20,5608
2043-08-21,6039
2043-08-22,7254
2043-08-23,7044
2043-08-24,9865
2043-08-25,5463
2043-08-26,5427
2043-08-27,6224
2043-08-28,3562
2043-08-29,9672
2043-08-30,5964
2043-08-31,4448
2043-09-01,9548
2043-09-02,6713
2043-09-03,8215
2043-09-04,7957
2043-09-05,2604
2043-09-06,2016
2043-09-07,6498
2043-09-08,2971
2043-09-09,9855
2043-09-10,3426
2043-09-11,8416
2043-09-12,6474
2043-09-13,9241
2043-09-14,1193
2043-09-15,7924
2043-09-16,567
2043-09-17,5632
2043-09-18,2458
2043-09-19,9454
2043-09-20,323
2043-09-21,2809
2043-09-22,9944
2043-09-23,1558
2043-09-24,7711
2043-09-25,8571
2043-09-26,6956
2043-09-27,7588
2043-09-28,8314
2043-09-29,5924
2043-09-30,249
2043-10-01,6526
2043-10-02,5329
2043-10-03,9842
2043-10-04,3511
2043-10-05,2102
2043-10-06,3808
2043-10-07,3244
2043-10-08,9800
2043-10-09,6829
2043-10-10,1742
2043-10-11,7240
2043-10-12,6273
2043-10-13,582
2043-10-14,7332
2043-10-15,7042
2043-10-16,8818
2043-10-17,1546
2043-10-18,5911
2043-10-19,1461
2043-10-20,4345
2043-10-21,6056
2043-10-22,6155
2043-10-23,2629
2043-10-24,8190
2043-10-25,5830
2043-10-26,9161
2043-10-27,1629
2043-10-28,7169
2043-10-29,7537
2043-10-30,6154
2043-10-31,6873
2043-11-01,500
2043-11-02,2661
2043-11-03,4451
2043-11-04,6638
2043-11-05,8378
2043-11-06,6018
2043-11-07,3269
2043-11-08,279
2043-11-09,6870
2043-11-10,9918
2043-11-11,4196
2043-11-12,3440
2043-11-13,7131
2043-11-14,4394
2043-11-15,2617
2043-11-16,2392
2043-11-17,9308
2043-11-18,7644
2043-11-19,7914
2043-11-20,6621
2043-11-21,1121
2043-11-22,1472
2043-11-23,5657
2043-11-24,9475
2043-11-25,802
2043-11-26,1552
2043-11-27,842
2043-11-28,2516
2043-11-29,8318
2043-11-30,2644
2043-12-01,377
2043-12-02,8244
2043-12-03,8523
2043-12-04,5365
2043-12-05,5893
2043-12-06,9079
2043-12-07,6622
2043-12-08,4725
2043-12-09,4862
2043-12-10,5389
2043-12-11,2521
2043-12-12,8008
2043-12-13,1808
2043-12-14,7849
2043-12-15,3553
2043-12-16,9046
2043-12-17,5826
2043-12-18,861
2043-12-19,8665
2043-12-20,7863
2043-12-21,3684
2043-12-22,954
2043-12-23,9083
2043-12-24,251
2043-12-25,3871
2043-12-26,1621
2043-12-27,1041
2043-12-28,921
2043-12-29,4663
2043-12-30,2999
2043-12-31,2466
2044-01-01,476
2044-01-02,9571
2044-01-03,5361
2044-01-04,6283
2044-01-05,1773
2044-01-06,240
2044-01-07,2268
2044-01-08,5269
2044-01-09,8702
2044-01-10,9632
2044-01-11,3468
2044-01-12,5162
2044-01-13,7067
2044-01-14,6603
2044-01-15,779
2044-01-16,561
2044-01-17,8699
2044-01-18,3075
2044-01-19,7279
2044-01-20,7171
2044-01-21,5972
2044-01-22,4891
2044-01-23,6080
2044-01-24,8060
2044-01-25,8018
2044-01-26,7780
2044-01-27,1418
2044-01-28,1078
2044-01-29,2901
2044-01-30,6569
2044-01-31,7242
2044-02-01,1675
2044-02-02,9736
2044-02-03,8478
2044-02-04,2576
2044-02-05,568
2044-02-06,3019
2044-02-07,1518
2044-02-08,219
2044-02-09,4512
2044-02-10,5686
2044-02-11,4343
2044-02-12,4570
2044-02-13,9876
2044-02-14,3783
2044-02-15,6822
2044-02-16,9167
2044-02-17,9840
2044-02-18,5968
2044-02-19,4024
2044-02-20,2469
2044-02-21,2452
2044-02-22,5795
2044-02-23,2702
2044-02-24,4236
2044-02-25,4239
2044-02-26,8360
2044-02-27,7056
2044-02-28,4253
2044-02-29,9512
2044-03-01,2059
2044-03-02,415
2044-03-03,5714
2044-03-04,4236
2044-03-05,9366
2044-03-06,9463
2044-03-07,7601
2044-03-08,3389
2044-03-09,5716
2044-03-10,3001
2044-03-11,6014
2044-03-12,5357
2044-03-13,6524
2044-03-14,3673
2044-03-15,9606
2044-03-16,3773
2044-03-17,9054
2044-03-18,5365
2044-03-19,4728
2044-03-20,5349
2044-03-21,8688
2044-03-22,7113
2044-03-23,7883
2044-03-24,5421
2044-03-25,3524
2044-03-26,4795
2044-03-27,6362
2044-03-28,2864
2044-03-29,779
2044-03-30,3572
2044-03-31,6734
2044-04-01,8932
2044-04-02,7118
2044-04-03,7845
2044-04-04,6287
2044-04-05,9520
2044-04-06,1790
2044-04-07,8992
2044-04-08,953
2044-04-09,4610
2044-04-10,6614
2044-04-11,7227
2044-04-12,9180
2044-04-13,4857
2044-04-14,3955
2044-04-15,357
2044-04-16,9549
2044-04-17,5575
2044-04-18,5876
2044-04-19,8129
2044-04-20,6288
2044-04-21,5820
2044-04-22,8810
2044-04-23,9036
2044-04-24,6234
2044-04-25,8058
2044-04-26,5675
2044-04-27,9642
2044-04-28,6299
2044-04-29,2593
2044-04-30,1593
2044-05-01,3146
2044-05-02,1589
2044-05-03,3796
2044-05-04,3528
2044-05-05,9715
2044-05-06,9206
2044-05-07,6601
2044-05-08,6182
2044-05-09,9092
2044-05-10,4892
2044-05-11,5952
2044-05-12,2441
2044-05-13,6464
2044-05-14,7175
2044-05-15,9548
2044-05-16,6152
2044-05-17,7550
2044-05-18,4257
2044-05-19,6474
2044-05-20,857
2044-05-21,595
2044-05-22,7490
2044-05-23,4606
2044-05-24,1332
2044-05-25,2640
2044-05-26,2082
2044-05-27,9215
2044-05-28,5830
2044-05-29,7723
2044-05-30,7708
2044-05-31,2913
2044-06-01,3261
2044-06-02,9298
2044-06-03,32
2044-06-04,8490
2044-06-05,5988
2044-06-06,3579
2044-06-07,9028
2044-06-08,5349
2044-06-09,6409
2044-06-10,935
2044-06-11,2392
2044-06-12,161
2044-06-13,7295
2044-06-14,2826
2044-06-15,9355
2044-06-16,488
2044-06-17,8171
2044-06-18,5822
2044-06-19,6257
2044-06-20,2272
2044-06-21,8657
2044-06-22,2661
2044-06-23,5304
2044-06-24,4118
2044-06-25,8344
2044-06-26,2909
2044-06-27,4225
2044-06-28,8199
2044-06-29,7595
2044-06-30,7963
2044-07-01,2602
2044-07-02,4900
2044-07-03,7027
2044-07-04,8594
2044-07-05,4730
2044-07-06,6443
2044-07-07,3985
2044-07-08,1557
2044-07-09,7797
2044-07-10,1646
2044-07-11,5976
2044-07-12,863
2044-07-13,7971
2044-07-14,1524
2044-07-15,8169
2044-07-16,2992
2044-07-17,7810
2044-07-18,2681
2044-07-19,373
2044-07-20,3119
2044-07-21,2955
2044-07-22,6304
2044-07-23,8797
2044-07-24,9555
2044-07-25,9984
2044-07-26,3438
2044-07-27,2635
2044-07-28,9629
2044-07-29,8323
2044-07-30,4893
2044-07-31,8200
2044-08-01,6088
2044-08-02,1169
2044-08-03,3988
2044-08-04,2022
2044-08-05,5899
2044-08-06,3747
2044-08-07,6375
2044-08-08,4976
2044-08-09,6643
2044-08-10,1862
2044-08-11,8784
2044-08-12,7732
2044-08-13,3609
2044-08-14,398
2044-08-15,8534
2044-08-16,7875
2044-08-17,243
2044-08-18,9371
2044-08-19,6898
2044-08-20,6677
2044-08-21,6807
2044-08-22,5815
2044-08-23,1161
2044-08-24,4446
2044-08-25,6476
2044-08-26,8819
2044-08-27,9348
2044-08-28,1905
2044-08-29,4093
2044-08-30,2236
2044-08-31,4864
2044-09-01,5091
2044-09-02,1204
2044-09-03,47
2044-09-04,1167
2044-09-05,8698
2044-09-06,6278
2044-09-07,774
2044-09-08,2573
2044-09-09,4989
2044-09-10,8223
2044-09-11,9416
2044-09-12,487
2044-09-13,38
2044-09-14,2276
2044-09-15,7557
2044-09-16,9487
2044-09-17,1608
2044-09-18,4350
2044-09-19,3789
2044-09-20,4474
2044-09-21,2645
2044-09-22,8685
2044-09-23,132
2044-09-24,137
2044-09-25,9781
2044-09-26,1178
2044-09-27,9924
2044-09-28,4149
2044-09-29,1569
2044-09-30,8329
2044-10-01,9429
2044-10-02,5937
2044-10-03,140
2044-10-04,4643
2044-10-05,3186
2044-10-06,2277
2044-10-07,2725
2044-10-08,1073
2044-10-09,8224
2044-10-10,2055
2044-10-11,791
2044-10-12,1307
2044-10-13,7647
2044-10-14,5516
2044-10-15,5570
2044-10-16,7606
2044-10-17,1937
2044-10-18,1943
2044-10-19,4382
2044-10-20,6626
2044-10-21,543
2044-10-22,4240
2044-10-23,7377
2044-10-24,2015
2044-10-25,3738
2044-10-26,8402
2044-10-27,959
2044-10-28,2302
2044-10-29,707
2044-10-30,3318
2044-10-31,2570
2044-11-01,1342
2044-11-02,9234
2044-11-03,3717
2044-11-04,7105
2044-11-05,6219
2044-11-06,3171
2044-11-07,996
2044-11-08,9861
2044-11-09,1123
2044-11-10,5255
2044-11-11,2250
2044-11-12,4768
2044-11-13,2179
2044-11-14,8205
2044-11-15,161
2044-11-16,5858
2044-11-17,9007
2044-11-18,5323
2044-11-19,4315
2044-11-20,4494
2044-11-21,8437
2044-11-22,1385
2044-11-23,1420
2044-11-24,6440
2044-11-25,7503
2044-11-26,8946
2044-11-27,3652
2044-11-28,5769
2044-11-29,8341
2044-11-30,4883
2044-12-01,8120
2044-12-02,3909
2044-12-03,597
2044-12-04,2809
2044-12-05,8761
2044-12-06,8314
2044-12-07,5059
2044-12-08,5657
2044-12-09,820
2044-12-10,4699
2044-12-11,5160
2044-12-12,5616
2044-12-13,1796
2044-12-14,956
2044-12-15,6501
2044-12-16,7756
2044-12-17,1013
2044-12-18,6552
2044-12-19,1380
2044-12-20,9049
2044-12-21,4259
2044-12-22,9007
2044-12-23,4709
2044-12-24,9848
2044-12-25,8459
2044-12-26,4638
2044-12-27,7475
2044-12-28,8660
2044-12-29,7272
2044-12-30,8811
2044-12-31,467
2045-01-01,9193
2045-01-02,8366
2045-01-03,8436
2045-01-04,683
2045-01-05,36
2045-01-06,142
2045-01-07,526
2045-01-08,4492
2045-01-09,5661
2045-01-10,5375
2045-01-11,4823
2045-01-12,6503
2045-01-13,8746
2045-01-14,5514
2045-01-15,8968
2045-01-16,7488
2045-01-17,2949
2045-01-18,4616
2045-01-19,6429
2045-01-20,6631
2045-01-21,6010
2045-01-22,6458
2045-01-23,7433
2045-01-24,4318
2045-01-25,4131
2045-01-26,490
2045-01-27,4754
2045-01-28,1639
2045-01-29,3998
2045-01-30,2543
2045-01-31,1499
2045-02-01,3400
2045-02-02,1682
2045-02-03,979
2045-02-04,630
2045-02-05,9637
2045-02-06,7668
2045-02-07,651
2045-02-08,8887
2045-02-09,5091
2045-02-10,169
2045-02-11,4547
2045-02-12,9791
2045-02-13,3284
2045-02-14,7755
2045-02-15,1650
2045-02-16,6798
2045-02-17,4561
2045-02-18,8480
2045-02-19,7715
2045-02-20,3951
2045-02-21,3609
2045-02-22,9227
2045-02-23,7514
2045-02-24,2108
2045-02-25,863
2045-02-26,1274
2045-02-27,4074
2045-02-28,6323
2045-03-01,8671
2045-03-02,3932
2045-03-03,5174
2045-03-04,2128
2045-03-05,1227
2045-03-06,3747
2045-03-07,6138
2045-03-08,1165
2045-03-09,1174
2045-03-10,7279
2045-03-11,5918
2045-03-12,488
2045-03-13,8831
2045-03-14,9725
2045-03-15,7933
2045-03-16,7633
2045-03-17,1823
2045-03-18,6384
2045-03-19,8357
2045-03-20,7327
2045-03-21,7919
2045-03-22,2582
2045-03-23,95
2045-03-24,8978
2045-03-25,7501
2045-03-26,1727
2045-03-27,428
2045-03-28,2237
2045-03-29,3644
2045-03-30,892
2045-03-31,6118
2045-04-01,4805
2045-04-02,1122
2045-04-03,3851
2045-04-04,8052
2045-04-05,4540
2045-04-06,2836
2045-04-07,6794
2045-04-08,9346
2045-04-09,9747
2045-04-10,1671
2045-04-11,8639
2045-04-12,5710
2045-04-13,2870
2045-04-14,2504
2045-04-15,2060
2045-04-16,3711
2045-04-17,9014
2045-04-18,4969
2045-04-19,4387
2045-04-20,430
2045-04-21,5284
2045-04-22,2626
2045-04-23,8899
2045-04-24,9999
2045-04-25,2036
2045-04-26,6798
2045-04-27,6864
2045-04-28,1753
2045-04-29,2823
2045-04-30,5753
2045-05-01,6805
2045-05-02,3957
2045-05-03,5279
2045-05-04,364
2045-05-05,4566
2045-05-06,7625
2045-05-07,1828
2045-05-08,8539
2045-05-09,8646
2045-05-10,3139
2045-05-11,1946
2045-05-12,9941
2045-05-13,9083
2045-05-14,5368
2045-05-15,9359
2045-05-16,2027
2045-05-17,1861
2045-05-18,2921
2045-05-19,3833
2045-05-20,535
2045-05-21,4650
2045-05-22,8187
2045-05-23,4261
2045-05-24,620
2045-05-25,2071
2045-05-26,1140
2045-05-27,6990
2045-05-28,1033
2045-05-29,7022
2045-05-30,55
2045-05-31,7622
2045-06-01,6158
2045-06-02,7682
2045-06-03,1400
2045-06-04,5329
2045-06-05,8971
2045-06-06,1088
2045-06-07,608
2045-06-08,6361
2045-06-09,3092
2045-06-10,9573
2045-06-11,8516
2045-06-12,2817
2045-06-13,2724
2045-06-14,6376
2045-06-15,3638
2045-06-16,6852
2045-06-17,9566
2045-06-18,2407
2045-06-19,4842
2045-06-20,2740
2045-06-21,2025
2045-06-22,959
2045-06-23,2462
2045-06-24,8907
2045-06-25,4886
2045-06-26,8291
2045-06-27,8951
2045-06-28,864
2045-06-29,9899
2045-06-30,9887
2045-07-01,3911
2045-07-02,790
2045-07-03,854
2045-07-04,5589
2045-07-05,1099
2045-07-06,9716
2045-07-07,6077
2045-07-08,9763
2045-07-09,5397
2045-07-10,8796
2045-07-11,7934
2045-07-12,4504
2045-07-13,7672
2045-07-14,3789
2045-07-15,9182
2045-07-16,9324
2045-07-17,4524
2045-07-18,4944
2045-07-19,5590
2045-07-20,5298
2045-07-21,654
2045-07-22,3808
2045-07-23,7528
2045-07-24,5078
2045-07-25,4138
2045-07-26,481
2045-07-27,5314
2045-07-28,8500
2045-07-29,1767
2045-07-30,4378
2045-07-31,6532
2045-08-01,8925
2045-08-02,415
2045-08-03,8222
2045-08-04,1404
2045-08-05,9000
2045-08-06,31
2045-08-07,3260
2045-08-08,3819
2045-08-09,7950
2045-08-10,3656
2045-08-11,7472
2045-08-12,6575
2045-08-13,257
2045-08-14,5818
2045-08-15,8813
2045-08-16,836
2045-08-17,9471
2045-08-18,5325
2045-08-19,9772
2045-08-20,2355
2045-08-21,7704
2045-08-22,5795
2045-08-23,5856
2045-08-24,5369
2045-08-25,9708
2045-08-26,9478
2045-08-27,5644
2045-08-28,3516
2045-08-29,7634
2045-08-30,6989
2045-08-31,4993
2045-09-01,3494
2045-09-02,7068
2045-09-03,6596
2045-09-04,652
2045-09-05,3321
2045-09-06,8106
2045-09-07,247
2045-09-08,6695
2045-09-09,3751
2045-09-10,4344
2045-09-11,5291
2045-09-12,4698
2045-09-13,532
2045-09-14,3258
2045-09-15,5436
2045-09-16,1792
2045-09-17,8792
2045-09-18,6191
2045-09-19,2581
2045-09-20,3262
2045-09-21,8850
2045-09-22,4920
2045-09-23,7497
2045-09-24,9121
2045-09-25,9993
2045-09-26,5428
2045-09-27,5381
2045-09-28,3083
2045-09-29,4427
2045-09-30,3692
2045-10-01,500
2045-10-02,3019
2045-10-03,366
2045-10-04,4616
2045-10-05,3942
2045-10-06,1145
2045-10-07,1721
2045-10-08,1279
2045-10-09,9890
2045-10-10,3569
2045-10-11,2103
2045-10-12,6176
2045-10-13,9917
2045-10-14,4404
2045-10-15,8951
2045-10-16,4894
2045-10-17,13
2045-10-18,3018
2045-10-19,5103
2045-10-20,8820
2045-10-21,9296
2045-10-22,176
2045-10-23,4777
2045-10-24,2839
2045-10-25,4868
2045-10-26,8853
2045-10-27,1991
2045-10-28,7044
2045-10-29,2961
2045-10-30,5832
2045-10-31,8799
2045-11-01,3431
2045-11-02,5087
2045-11-03,7816
2045-11-04,9599
2045-11-05,6000
2045-11-06,7370
2045-11-07,4602
2045-11-08,2901
2045-11-09,8823
2045-11-10,3176
2045-11-11,9266
2045-11-12,3780
2045-11-13,4384
2045-11-14,2392
2045-11-15,6791
2045-11-16,2939
2045-11-17,963
2045-11-18,7426
2045-11-19,4047
2045-11-20,2951
2045-11-21,1697
2045-11-22,9283
2045-11-23,8538
2045-11-24,3850
2045-11-25,7752
2045-11-26,3998
2045-11-27,3753
2045-11-28,7517
2045-11-29,1984
2045-11-30,900
2045-12-01,484
2045-12-02,6006
2045-12-03,776
2045-12-04,492
2045-12-05,9977
2045-12-06,3337
2045-12-07,6760
2045-12-08,80
2045-12-09,6259
2045-12-10,3561
2045-12-11,3519
2045-12-12,7116
2045-12-13,2934
2045-12-14,4521
2045-12-15,4526
2045-12-16,9408
2045-12-17,6537
2045-12-18,4605
2045-12-19,3137
2045-12-20,9778
2045-12-21,5116
2045-12-22,9175
2045-12-23,3846
2045-12-24,4759
2045-12-25,9206
2045-12-26,339
2045-12-27,4460
2045-12-28,8137
2045-12-29,9891
2045-12-30,3462
2045-12-31,1167
2046-01-01,6821
2046-01-02,1134
2046-01-03,1547
2046-01-04,4119
2046-01-05,6984
2046-01-06,9860
2046-01-07,2388
2046-01-08,5067
2046-01-09,5492
2046-01-10,2051
2046-01-11,131
2046-01-12,9118
2046-01-13,1417
2046-01-14,120
2046-01-15,2321
2046-01-16,7793
2046-01-17,3538
2046-01-18,9736
2046-01-19,3837
2046-01-20,5959
2046-01-21,4906
2046-01-22,5782
2046-01-23,8091
2046-01-24,7479
2046-01-25,4542
2046-01-26,5797
2046-01-27,521
2046-01-28,6798
2046-01-29,1974
2046-01-30,7521
